image_path,type,danger,action,split,image_id,caption,target
D:\code\final_asmt\data_image\iraq_iran_earthquake\13_11_2017\930000308033507328_0.jpg,earthquake,High,Rapid search-and-rescue and medical triage,train,930000308033507328_0,,Type: earthquake | Danger: High | Action: Rapid search-and-rescue and medical triage.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910613831717617665_0.png,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910613831717617665_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\23_9_2017\911688552936726529_1.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911688552936726529_1,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\27_9_2017\912998714121302016_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,912998714121302016_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\15_11_2017\930673832452554752_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,930673832452554752_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\24_9_2017\911882938584674304_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911882938584674304_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910524408778731521_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910524408778731521_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\23_9_2017\911689855729627137_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911689855729627137_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\24_9_2017\911909107635863552_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911909107635863552_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\18_11_2017\932027639589507072_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,932027639589507072_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910523546442575873_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910523546442575873_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910524797238501376_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910524797238501376_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\21_9_2017\910688565109039105_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910688565109039105_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910558494020952065_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910558494020952065_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\25_9_2017\912348190002819072_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,912348190002819072_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\21_9_2017\910677538292273152_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910677538292273152_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\24_9_2017\911951556781662209_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911951556781662209_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910632195068354560_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910632195068354560_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\24_9_2017\911825724205658112_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911825724205658112_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910523988014534656_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910523988014534656_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\27_9_2017\913191492868440071_1.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,913191492868440071_1,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\3_10_2017\915254791785218048_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,915254791785218048_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910639492301647874_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910639492301647874_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\14_11_2017\930564959200858113_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,930564959200858113_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\15_11_2017\930596309886799872_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,930596309886799872_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910541826439786497_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910541826439786497_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\25_9_2017\912464737270722562_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,912464737270722562_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\25_9_2017\912331666504351744_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,912331666504351744_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\18_11_2017\931691151236780037_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,931691151236780037_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\24_9_2017\911998678637907968_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911998678637907968_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\17_11_2017\931566056174444545_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,931566056174444545_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\23_9_2017\911671705516552194_1.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911671705516552194_1,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\27_9_2017\913191492868440071_3.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,913191492868440071_3,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910635649501323269_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910635649501323269_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\23_9_2017\911622991288700933_1.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911622991288700933_1,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\24_9_2017\912048104651788289_1.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,912048104651788289_1,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\14_11_2017\930468660392710144_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,930468660392710144_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\21_9_2017\910771418773835776_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910771418773835776_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\20_9_2017\910549178467733506_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,910549178467733506_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\24_9_2017\911988096123658240_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911988096123658240_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\14_11_2017\930551783373537280_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,930551783373537280_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\13_11_2017\930178474102358016_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,930178474102358016_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\3_10_2017\915028671475310592_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,915028671475310592_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\17_11_2017\931493766816559104_3.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,931493766816559104_3,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\2_10_2017\914882705074122754_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,914882705074122754_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\23_9_2017\911621942536474624_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,911621942536474624_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\mexico_earthquake\1_10_2017\914407560442187776_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,914407560442187776_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
D:\code\final_asmt\data_image\iraq_iran_earthquake\14_11_2017\930484110358974464_0.jpg,earthquake,Medium,Assess structural integrity and cordon hazardous zones,train,930484110358974464_0,,Type: earthquake | Danger: Medium | Action: Assess structural integrity and cordon hazardous zones.
